d,p_los,p_ref_perp,p_tot_perp,p_ref_par,p_tot_par
2.009794140826819131e+01,-6.682969447132188634e+01,-6.974773815953915346e+01,-6.359091204092954541e+01,-7.751674855438560030e+01,-6.746409968072222796e+01
2.021402629988896393e+01,-6.687216621094654556e+01,-6.977512621390761183e+01,-6.293168489071871363e+01,-7.760859606499694507e+01,-6.834963569899809954e+01
2.033078169311926686e+01,-6.691471152096778496e+01,-6.980263574802322069e+01,-6.251074725413975841e+01,-7.770112292878833671e+01,-6.916171455156832337e+01
2.044821146074912832e+01,-6.695732980976347903e+01,-6.983026649595488777e+01,-6.230431936547381611e+01,-7.779433658131732443e+01,-6.973562834151135803e+01
2.056631949793760938e+01,-6.700002048803614230e+01,-6.985801818643963657e+01,-6.230005199388506298e+01,-7.788824463808887799e+01,-6.991473360950089955e+01
2.068510972234208722e+01,-6.704278296885316024e+01,-6.988589054295307790e+01,-6.249486227213219536e+01,-7.798285490039347678e+01,-6.965832454161304099e+01
2.080458607424815654e+01,-6.708561666768571286e+01,-6.991388328378067740e+01,-6.289445864115619145e+01,-7.807817536136899150e+01,-6.907606807570105900e+01
2.092475251670035163e+01,-6.712852100244684550e+01,-6.994199612208940664e+01,-6.351439558799011564e+01,-7.817421421229740019e+01,-6.833951256748295577e+01
2.104561303563356489e+01,-6.717149539352820398e+01,-6.997022876600000529e+01,-6.438304632598200783e+01,-7.827097984914702522e+01,-6.758896837888995890e+01
2.116717164000531071e+01,-6.721453926383591693e+01,-6.999858091865972654e+01,-6.554765319352011943e+01,-7.836848087937241303e+01,-6.690833038888810336e+01
2.128943236192867872e+01,-6.725765203882515664e+01,-7.002705227831557977e+01,-6.708603407513217576e+01,-7.846672612898423438e+01,-6.633891023179465662e+01
2.141239925680605793e+01,-6.730083314653383297e+01,-7.005564253838799971e+01,-6.912888573561761518e+01,-7.856572464990212268e+01,-6.589777995398655719e+01
2.153607640346369578e+01,-6.734408201761509360e+01,-7.008435138754481386e+01,-7.189461009835596883e+01,-7.866548572760484603e+01,-6.559007972200801362e+01
2.166046790428697832e+01,-6.738739808536892895e+01,-7.011317850977573585e+01,-7.561968514062564850e+01,-7.876601888909200966e+01,-6.541572664827472749e+01
2.178557788535647788e+01,-6.743078078577252654e+01,-7.014212358446712869e+01,-7.882712952744182644e+01,-7.886733391117330427e+01,-6.537271202634126155e+01
2.191141049658486040e+01,-6.747422955750978701e+01,-7.017118628647710921e+01,-7.654110683709818375e+01,-7.896944082910135876e+01,-6.545853408954124575e+01
2.203796991185451759e+01,-6.751774384199978840e+01,-7.020036628621087971e+01,-7.275170643686408312e+01,-7.907234994556618801e+01,-6.567056997666982454e+01
2.216526032915602329e+01,-6.756132308342417048e+01,-7.022966324969634400e+01,-6.989927477683573898e+01,-7.917607184006915588e+01,-6.600568804114361399e+01
2.229328597072733587e+01,-6.760496672875356694e+01,-7.025907683865999331e+01,-6.782259499207808062e+01,-7.928061737869644787e+01,-6.645905423209137552e+01
2.242205108319393148e+01,-6.764867422777314232e+01,-7.028860671060290599e+01,-6.628201177072617156e+01,-7.938599772431278723e+01,-6.702178570583154738e+01
2.255155993770961587e+01,-6.769244503310699201e+01,-7.031825251887700290e+01,-6.513071443598266796e+01,-7.949222434719736441e+01,-6.767682459745203971e+01
2.268181683009817462e+01,-6.773627860024174652e+01,-7.034801391276131710e+01,-6.428089414965918991e+01,-7.959930903614537101e+01,-6.839235816255880707e+01
2.281282608099592579e+01,-6.778017438754912405e+01,-7.037789053753851931e+01,-6.367848553570929937e+01,-7.970726391006027711e+01,-6.911315491198384109e+01
2.294459203599501151e+01,-6.782413185630763053e+01,-7.040788203457140071e+01,-6.328968245716118446e+01,-7.981610143006295743e+01,-6.975419796947210216e+01
2.307711906578749961e+01,-6.786815047072329321e+01,-7.043798804137949787e+01,-6.309384194070517538e+01,-7.992583441214583218e+01,-7.020864078223246452e+01
2.321041156631043734e+01,-6.791222969794941378e+01,-7.046820819171570349e+01,-6.307975106452110481e+01,-8.003647604040224905e+01,-7.038347483952331629e+01
2.334447395889160859e+01,-6.795636900810565351e+01,-7.049854211564289130e+01,-6.324381666595442653e+01,-8.014803988086241304e+01,-7.025031476830552890e+01
2.347931069039621832e+01,-6.800056787429595317e+01,-7.052898943961049838e+01,-6.358954797488952693e+01,-8.026053989596995564e+01,-6.986380247107237551e+01
2.361492623337435148e+01,-6.804482577262578502e+01,-7.055954978653110743e+01,-6.412816485726858673e+01,-8.037399045973536715e+01,-6.932614330561999338e+01
2.375132508620939831e+01,-6.808914218221845260e+01,-7.059022277585685856e+01,-6.488053906840886498e+01,-8.048840637360453343e+01,-6.873738159769430922e+01
2.388851177326721853e+01,-6.813351658523056642e+01,-7.062100802365591790e+01,-6.588116840290824427e+01,-8.060380288308338947e+01,-6.817011355786546289e+01
2.402649084504620092e+01,-6.817794846686669530e+01,-7.065190514268863353e+01,-6.718578922247773733e+01,-8.072019569516260162e+01,-6.766837084993659346e+01
2.416526687832825715e+01,-6.822243731539323619e+01,-7.068291374248369152e+01,-6.888611091137589426e+01,-8.083760099658891818e+01,-6.725566978012986397e+01
2.430484447633060086e+01,-6.826698262215131763e+01,-7.071403342941407288e+01,-7.113847798252552934e+01,-8.095603547303305447e+01,-6.694306475168308168e+01
2.444522826885841482e+01,-6.831158388156913475e+01,-7.074526380677272641e+01,-7.420746045333126517e+01,-8.107551632920757356e+01,-6.673471573819520586e+01
2.458642291245848099e+01,-6.835624059117333218e+01,-7.077660447484814199e+01,-7.829897373073369238e+01,-8.119606130999186178e+01,-6.663119295910510687e+01
2.472843309057358496e+01,-6.840095225159967640e+01,-7.080805503099963971e+01,-8.062102696840869953e+01,-8.131768872262506420e+01,-6.663124648327276134e+01
2.487126351369791522e+01,-6.844571836660297492e+01,-7.083961506973236055e+01,-7.711650086674877969e+01,-8.144041746003281901e+01,-6.673260822236744616e+01
2.501491891953323332e+01,-6.849053844306627070e+01,-7.087128418277208652e+01,-7.340759491481853161e+01,-8.156426702535738116e+01,-6.693215055456161622e+01
2.515940407314611704e+01,-6.853541199100918391e+01,-7.090306195913964871e+01,-7.072028448589287564e+01,-8.168925755776676567e+01,-6.722553209420097176e+01
2.530472376712597438e+01,-6.858033852359577054e+01,-7.093494798522498002e+01,-6.875371919162680001e+01,-8.181540985962344337e+01,-6.760631965945334798e+01
2.545088282174396710e+01,-6.862531755714138626e+01,-7.096694184486108270e+01,-6.727812939934244696e+01,-8.194274542509907633e+01,-6.806447755033427427e+01
2.559788608511300012e+01,-6.867034861111912392e+01,-7.099904311939729951e+01,-6.615928399728269937e+01,-8.207128647032853053e+01,-6.858409084851187743e+01
2.574573843334847467e+01,-6.871543120816536998e+01,-7.103125138777244274e+01,-6.531681317920740071e+01,-8.220105596520326685e+01,-6.914035793021595566e+01
2.589444477072999717e+01,-6.876056487408474993e+01,-7.106356622658746858e+01,-6.470055097475159300e+01,-8.233207766691165830e+01,-6.969650582710666242e+01
2.604401002986412550e+01,-6.880574913785457625e+01,-7.109598721017768241e+01,-6.427836848371063638e+01,-8.246437615534233601e+01,-7.020263152817463492e+01
2.619443917184795367e+01,-6.885098353162833007e+01,-7.112851391068458895e+01,-6.402975126078163726e+01,-8.259797687047546333e+01,-7.060014620218281323e+01
2.634573718643367357e+01,-6.889626759073883022e+01,-7.116114589812723068e+01,-6.394232151646636453e+01,-8.273290615189665687e+01,-7.083505293127051061e+01
2.649790909219404256e+01,-6.894160085370059221e+01,-7.119388274047318532e+01,-6.400999376887044434e+01,-8.286919128057903094e+01,-7.087716372866475467e+01
2.665095993668893826e+01,-6.898698286221163301e+01,-7.122672400370890955e+01,-6.423215470083299294e+01,-8.300686052309048080e+01,-7.073338260982582426e+01
2.680489479663272689e+01,-6.903241316115470738e+01,-7.125966925190974166e+01,-6.461362052396721367e+01,-8.314594317839581095e+01,-7.044404430500509307e+01
2.695971877806264416e+01,-6.907789129859791899e+01,-7.129271804730930739e+01,-6.516536131435840673e+01,-8.328646962743735571e+01,-7.006550155369882305e+01
2.711543701650821347e+01,-6.912341682579479141e+01,-7.132586995036845678e+01,-6.590621367499122130e+01,-8.342847138569322851e+01,-6.965224849048303213e+01
2.727205467716158438e+01,-6.916898929718374234e+01,-7.135912451984370364e+01,-6.686615098393750145e+01,-8.357198115892813917e+01,-6.924725275602880004e+01
2.742957695504879112e+01,-6.921460827038707464e+01,-7.139248131285495447e+01,-6.809235386059195605e+01,-8.371703290237077510e+01,-6.888019517081065146e+01
2.758800907520217294e+01,-6.926027330620937050e+01,-7.142593988495291057e+01,-6.966078600814310562e+01,-8.386366188357099816e+01,-6.856969688724871048e+01
2.774735629283363281e+01,-6.930598396863540245e+01,-7.145949979018570275e+01,-7.169917172700414199e+01,-8.401190474921263274e+01,-6.832646287548969610e+01
2.790762389350897621e+01,-6.935173982482749011e+01,-7.149316058116502859e+01,-7.443147331931905342e+01,-8.416179959618088446e+01,-6.815596790228168800e+01
2.806881719332317715e+01,-6.939754044512240228e+01,-7.152692180913172137e+01,-7.820578777913564750e+01,-8.431338604721062779e+01,-6.806035833934566881e+01
2.823094153907679882e+01,-6.944338540302774732e+01,-7.156078302402067948e+01,-8.237818007399702935e+01,-8.446670533147050719e+01,-6.803965247802126726e+01
2.839400230845331308e+01,-6.948927427521786626e+01,-7.159474377452518468e+01,-8.085823715850806082e+01,-8.462180037046961445e+01,-6.809240874153152845e+01
2.855800491019742537e+01,-6.953520664152934216e+01,-7.162880360816055259e+01,-7.662096042586054523e+01,-8.477871586970931617e+01,-6.821600360472066882e+01
2.872295478429457205e+01,-6.958118208495592683e+01,-7.166296207132728568e+01,-7.345161599097843919e+01,-8.493749841654164356e+01,-6.840661004882626628e+01
2.888885740215132714e+01,-6.962720019164311225e+01,-7.169721870937343056e+01,-7.116319411895443636e+01,-8.509819658473844584e+01,-6.865892433670497041e+01
2.905571826677684300e+01,-6.967326055088223313e+01,-7.173157306665635247e+01,-6.945203166960992291e+01,-8.526086104632342710e+01,-6.896566476967983306e+01
2.922354291296547402e+01,-6.971936275510419989e+01,-7.176602468660392731e+01,-6.814155171350141416e+01,-8.542554469127225047e+01,-6.931687072146789319e+01
2.939233690748029915e+01,-6.976550639987274849e+01,-7.180057311177486667e+01,-6.712887664171829272e+01,-8.559230275574353186e+01,-6.969908076050037948e+01
2.956210584923781681e+01,-6.981169108387727817e+01,-7.183521788391865925e+01,-6.635079444130811055e+01,-8.576119295956939936e+01,-7.009458853494957964e+01
2.973285536949359553e+01,-6.985791640892541920e+01,-7.186995854403453166e+01,-6.576667029376685036e+01,-8.593227565380537669e+01,-7.048117388572188702e+01
2.990459113202913954e+01,-6.990418197993506055e+01,-7.190479463242995450e+01,-6.534963984401971970e+01,-8.610561397922062099e+01,-7.083292405388044699e+01
3.007731883333974565e+01,-6.995048740492615025e+01,-7.193972568877833851e+01,-6.508184089766518809e+01,-8.628127403669728324e+01,-7.112278657275068383e+01
3.025104420282336548e+01,-6.999683229501196990e+01,-7.197475125217606262e+01,-6.495173533887303563e+01,-8.645932507060813066e+01,-7.132699371109285380e+01
3.042577300297078580e+01,-7.004321626439028137e+01,-7.200987086119887692e+01,-6.495259852576418780e+01,-8.663983966635217371e+01,-7.143034312305718458e+01
3.060151102955669700e+01,-7.008963893033390491e+01,-7.204508405395743864e+01,-6.508172710939592776e+01,-8.682289396335090714e+01,-7.143015493600603349e+01
3.077826411183190558e+01,-7.013609991318108428e+01,-7.208039036815230816e+01,-6.534015456458674009e+01,-8.700856788494641592e+01,-7.133681561762702472e+01
3.095603811271676875e+01,-7.018259883632553908e+01,-7.211578934112809236e+01,-6.573280382780910713e+01,-8.719694538679745222e+01,-7.117058978867181906e+01
3.113483892899563443e+01,-7.022913532620616195e+01,-7.215128050992704800e+01,-6.626911603754656710e+01,-8.738811472554097293e+01,-7.095643369452469074e+01
3.131467249151243948e+01,-7.027570901229640299e+01,-7.218686341134174711e+01,-6.696432112656373192e+01,-8.758216874968181287e+01,-7.071914053076820039e+01
3.149554476536739500e+01,-7.032231952709339851e+01,-7.222253758196717399e+01,-6.784171921923133652e+01,-8.777920521488854888e+01,-7.048020884818203058e+01
3.167746175011492937e+01,-7.036896650610682968e+01,-7.225830255825212589e+01,-6.893673507986794391e+01,-8.797932712611883233e+01,-7.025656163464698523e+01
3.186042947996265795e+01,-7.041564958784739758e+01,-7.229415787654970416e+01,-7.030435374725473707e+01,-8.818264310926818439e+01,-7.006054845303323475e+01
3.204445402397148257e+01,-7.046236841381514182e+01,-7.233010307316723697e+01,-7.203348440560418453e+01,-8.838926781534502197e+01,-6.990057771136902431e+01
3.222954148625700554e+01,-7.050912262848748924e+01,-7.236613768441551997e+01,-7.427617659879669532e+01,-8.859932236051801624e+01,-6.978192111976963474e+01
3.241569800619193131e+01,-7.055591187930698993e+01,-7.240226124665710472e+01,-7.730450692345959851e+01,-8.881293480576781008e+01,-6.970745111691969953e+01
3.260292975860974707e+01,-7.060273581666882592e+01,-7.243847329635408983e+01,-8.150264101487553603e+01,-8.903024068031075444e+01,-6.967822079559158510e+01
3.279124295400949052e+01,-7.064959409390812084e+01,-7.247477337011504517e+01,-8.509448750336055411e+01,-8.925138355344769536e+01,-6.969387367187437121e+01
3.298064383876182148e+01,-7.069648636728705071e+01,-7.251116100474122561e+01,-8.183126674607288464e+01,-8.947651566003793278e+01,-6.975290279677406602e+01
3.317113869531619486e+01,-7.074341229598161362e+01,-7.254763573727217363e+01,-7.770009471416074120e+01,-8.970579858540833129e+01,-6.985278790549452310e+01
3.336273384240917750e+01,-7.079037154206829996e+01,-7.258419710503035560e+01,-7.474601019086752274e+01,-8.993940401619039449e+01,-6.999003979286014498e+01
3.355543563527415785e+01,-7.083736377051053523e+01,-7.262084464566532915e+01,-7.259040015446473149e+01,-9.017751456433722979e+01,-7.016018053749301941e+01
3.374925046585209998e+01,-7.088438864914490978e+01,-7.265757789719697257e+01,-7.095315490374541412e+01,-9.042032467241433835e+01,-7.035769030273058888e+01
3.394418476300349141e+01,-7.093144584866719526e+01,-7.269439639805816000e+01,-6.967720156009218613e+01,-9.066804160918492528e+01,-7.057595763473072736e+01
3.414024499272172619e+01,-7.097853504261827595e+01,-7.273129968713659821e+01,-6.867033597774548070e+01,-9.092088656552627413e+01,-7.080727986539999108e+01
3.433743765834748274e+01,-7.102565590736976731e+01,-7.276828730381591015e+01,-6.787502692377012181e+01,-9.117909586180837778e+01,-7.104297011219470903e+01
3.453576930078448726e+01,-7.107280812210962040e+01,-7.280535878801617855e+01,-6.725356537402117851e+01,-9.144292227903376613e+01,-7.127363045859335955e+01
3.473524649871642112e+01,-7.111999136882744210e+01,-7.284251368023360840e+01,-6.678036061396797152e+01,-9.171263652725150450e+01,-7.148963676544079249e+01
3.493587586882521379e+01,-7.116720533229968737e+01,-7.287975152157945047e+01,-6.643770107382829337e+01,-9.198852886597725842e+01,-7.168183911908415951e+01
3.513766406601047976e+01,-7.121444970007479469e+01,-7.291707185381841327e+01,-6.621330715182814686e+01,-9.227091089250686196e+01,-7.184241209897584213e+01
3.534061778361022021e+01,-7.126172416245805152e+01,-7.295447421940610866e+01,-6.609887466755581897e+01,-9.256011751499568163e+01,-7.196570890939628384e+01
3.554474375362293870e+01,-7.130902841249645974e+01,-7.299195816152602845e+01,-6.608920521015484439e+01,-9.285650912781716215e+01,-7.204892131990662563e+01
3.575004874693087231e+01,-7.135636214596331683e+01,-7.302952322412564001e+01,-6.618171374271729235e+01,-9.316047400675560652e+01,-7.209236370562480545e+01
3.595653957352455166e+01,-7.140372506134283981e+01,-7.306716895195184236e+01,-6.637620678437494348e+01,-9.347243094063583158e+01,-7.209929481367846904e+01
3.616422308272880315e+01,-7.145111685981454741e+01,-7.310489489058578272e+01,-6.667488636497726873e+01,-9.379283211345523341e+01,-7.207532770349050111e+01
3.637310616342983138e+01,-7.149853724523761400e+01,-7.314270058647690576e+01,-6.708258091093486541e+01,-9.412216624607425786e+01,-7.202759078106285529e+01
3.658319574430380783e+01,-7.154598592413509550e+01,-7.318058558697634908e+01,-6.760725064625123082e+01,-9.446096199771088209e+01,-7.196384202953032627e+01
3.679449879404659640e+01,-7.159346260567802744e+01,-7.321854944036964241e+01,-6.826087863711236992e+01,-9.480979161287898194e+01,-7.189170219897108893e+01
3.700702232160500671e+01,-7.164096700166946619e+01,-7.325659169590875308e+01,-6.906096556719461432e+01,-9.516927477602335728e+01,-7.181809630781557985e+01
3.722077337640925521e+01,-7.168849882652844485e+01,-7.329471190384339252e+01,-7.003304983280236229e+01,-9.554008259943091730e+01,-7.174891801336090680e+01
3.743575904860671955e+01,-7.173605779727387244e+01,-7.333290961545176856e+01,-7.121509565667435027e+01,-9.592294161326434221e+01,-7.168888254658409664e+01
3.765198646929722059e+01,-7.178364363350820554e+01,-7.337118438307057033e+01,-7.266552758492420594e+01,-9.631863753949447471e+01,-7.164151442118529189e+01
