step,power_db,theta_deg,phi_deg
2.770000000000000000e+02,-9.501767252248625084e+01,9.194656372070312500e+01,-8.794058561325073242e-01
2.780000000000000000e+02,-9.501584188884898197e+01,9.195774841308593750e+01,-8.844551444053649902e-01
2.790000000000000000e+02,-9.501400743754702205e+01,9.196895599365234375e+01,-8.895167708396911621e-01
2.800000000000000000e+02,-9.501216840923518703e+01,9.198019409179687500e+01,-8.945907950401306152e-01
2.810000000000000000e+02,-9.501032595632752020e+01,9.199145507812500000e+01,-8.996771574020385742e-01
2.820000000000000000e+02,-9.500848122929812689e+01,9.200274658203125000e+01,-9.047759771347045898e-01
2.830000000000000000e+02,-9.500663155901007428e+01,9.201406097412109375e+01,-9.098872542381286621e-01
2.840000000000000000e+02,-9.500477847852451418e+01,9.202540588378906250e+01,-9.150108098983764648e-01
2.850000000000000000e+02,-9.500292351830317727e+01,9.203678131103515625e+01,-9.201468229293823242e-01
2.860000000000000000e+02,-9.500106363087212458e+01,9.204817962646484375e+01,-9.252951741218566895e-01
2.870000000000000000e+02,-9.499920034735309571e+01,9.205960845947265625e+01,-9.304559230804443359e-01
2.880000000000000000e+02,-9.499733405340711556e+01,9.207106018066406250e+01,-9.356290102005004883e-01
2.890000000000000000e+02,-9.499546284932733897e+01,9.208254241943359375e+01,-9.408145546913146973e-01
2.900000000000000000e+02,-9.499358978677594223e+01,9.209405517578125000e+01,-9.460124969482421875e-01
2.910000000000000000e+02,-9.499171220530321591e+01,9.210559082031250000e+01,-9.512228965759277344e-01
2.920000000000000000e+02,-9.498983087170174144e+01,9.211714935302734375e+01,-9.564456343650817871e-01
2.930000000000000000e+02,-9.498794617132473661e+01,9.212873840332031250e+01,-9.616807699203491211e-01
2.940000000000000000e+02,-9.498605810890728662e+01,9.214035797119140625e+01,-9.669282436370849609e-01
2.950000000000000000e+02,-9.498416706898473194e+01,9.215201568603515625e+01,-9.721882343292236328e-01
2.960000000000000000e+02,-9.498227077801593055e+01,9.216368865966796875e+01,-9.774606227874755859e-01
2.970000000000000000e+02,-9.498037227895540013e+01,9.217539978027343750e+01,-9.827454090118408203e-01
2.980000000000000000e+02,-9.497847043716268445e+01,9.218713378906250000e+01,-9.880425333976745605e-01
2.990000000000000000e+02,-9.497656411999335546e+01,9.219889831542968750e+01,-9.933521151542663574e-01
3.000000000000000000e+02,-9.497465522853276809e+01,9.221068572998046875e+01,-9.986741542816162109e-01
3.010000000000000000e+02,-9.497274263014459450e+01,9.222250366210937500e+01,-1.004008531570434570e+00
3.020000000000000000e+02,-9.497082670872570986e+01,9.223434448242187500e+01,-1.009355425834655762e+00
3.030000000000000000e+02,-9.496890633365001122e+01,9.224621582031250000e+01,-1.014714598655700684e+00
3.040000000000000000e+02,-9.496698302438440464e+01,9.225811004638671875e+01,-1.020086288452148438e+00
3.050000000000000000e+02,-9.496505754146001266e+01,9.227003479003906250e+01,-1.025470376014709473e+00
3.060000000000000000e+02,-9.496312724241477099e+01,9.228199005126953125e+01,-1.030866861343383789e+00
3.070000000000000000e+02,-9.496119440080512675e+01,9.229396820068359375e+01,-1.036275863647460938e+00
3.080000000000000000e+02,-9.495925637703366817e+01,9.230597686767578125e+01,-1.041697144508361816e+00
3.090000000000000000e+02,-9.495731544315317763e+01,9.231801605224609375e+01,-1.047131061553955078e+00
3.100000000000000000e+02,-9.495537235802399323e+01,9.233007812500000000e+01,-1.052577257156372070e+00
3.110000000000000000e+02,-9.495342523933075540e+01,9.234216308593750000e+01,-1.058035969734191895e+00
3.120000000000000000e+02,-9.495147409288621532e+01,9.235427856445312500e+01,-1.063507080078125000e+00
3.130000000000000000e+02,-9.494951854773007938e+01,9.236642456054687500e+01,-1.068990588188171387e+00
3.140000000000000000e+02,-9.494756011663183415e+01,9.237859344482421875e+01,-1.074486613273620605e+00
3.150000000000000000e+02,-9.494560030964665032e+01,9.239079284667968750e+01,-1.079995036125183105e+00
3.160000000000000000e+02,-9.494363499007748430e+01,9.240302276611328125e+01,-1.085515975952148438e+00
3.170000000000000000e+02,-9.494166792678643674e+01,9.241527557373046875e+01,-1.091049194335937500e+00
3.180000000000000000e+02,-9.493969498734053047e+01,9.242755889892578125e+01,-1.096595048904418945e+00
3.190000000000000000e+02,-9.493771956195675443e+01,9.243986511230468750e+01,-1.102153301239013672e+00
3.200000000000000000e+02,-9.493574015209210870e+01,9.245220184326171875e+01,-1.107723951339721680e+00
3.210000000000000000e+02,-9.493375864067121483e+01,9.246456146240234375e+01,-1.113307118415832520e+00
3.220000000000000000e+02,-9.493177315476869182e+01,9.247695922851562500e+01,-1.118902802467346191e+00
3.230000000000000000e+02,-9.492978445038765756e+01,9.248937988281250000e+01,-1.124510765075683594e+00
3.240000000000000000e+02,-9.492779028297223931e+01,9.250183105468750000e+01,-1.130131244659423828e+00
3.250000000000000000e+02,-9.492579515717501693e+01,9.251431274414062500e+01,-1.135764241218566895e+00
3.260000000000000000e+02,-9.492379570375183562e+01,9.252681732177734375e+01,-1.141409754753112793e+00
3.270000000000000000e+02,-9.492179230348023111e+01,9.253935241699218750e+01,-1.147067666053771973e+00
3.280000000000000000e+02,-9.491978645907670398e+01,9.255191040039062500e+01,-1.152738094329833984e+00
3.290000000000000000e+02,-9.491777667821287423e+01,9.256449890136718750e+01,-1.158421039581298828e+00
3.300000000000000000e+02,-9.491576334064164655e+01,9.257711791992187500e+01,-1.164116501808166504e+00
3.310000000000000000e+02,-9.491374757280280505e+01,9.258975982666015625e+01,-1.169824242591857910e+00
3.320000000000000000e+02,-9.491172713742541589e+01,9.260243225097656250e+01,-1.175544500350952148e+00
3.330000000000000000e+02,-9.490970316147696906e+01,9.261512756347656250e+01,-1.181277275085449219e+00
3.340000000000000000e+02,-9.490767826250652206e+01,9.262785339355468750e+01,-1.187022566795349121e+00
3.350000000000000000e+02,-9.490564647437238932e+01,9.264060211181640625e+01,-1.192780375480651855e+00
3.360000000000000000e+02,-9.490361377225210049e+01,9.265338134765625000e+01,-1.198550701141357422e+00
3.370000000000000000e+02,-9.490157680409049590e+01,9.266619110107421875e+01,-1.204333543777465820e+00
3.380000000000000000e+02,-9.489953557633386083e+01,9.267902374267578125e+01,-1.210128903388977051e+00
3.390000000000000000e+02,-9.489749232918656219e+01,9.269188690185546875e+01,-1.215936660766601562e+00
3.400000000000000000e+02,-9.489544371689899549e+01,9.270478057861328125e+01,-1.221756935119628906e+00
3.410000000000000000e+02,-9.489339383886159851e+01,9.271770477294921875e+01,-1.227589726448059082e+00
3.420000000000000000e+02,-9.489133860790572328e+01,9.273065185546875000e+01,-1.233435034751892090e+00
3.430000000000000000e+02,-9.488928174797278814e+01,9.274362945556640625e+01,-1.239292979240417480e+00
3.440000000000000000e+02,-9.488722140477307221e+01,9.275663757324218750e+01,-1.245163321495056152e+00
3.450000000000000000e+02,-9.488515647001548814e+01,9.276966857910156250e+01,-1.251046061515808105e+00
3.460000000000000000e+02,-9.488308880600784789e+01,9.278272247314453125e+01,-1.256941556930541992e+00
3.470000000000000000e+02,-9.488101767534885767e+01,9.279581451416015625e+01,-1.262849450111389160e+00
3.480000000000000000e+02,-9.487894271276002200e+01,9.280892944335937500e+01,-1.268769860267639160e+00
3.490000000000000000e+02,-9.487686577684314670e+01,9.282206726074218750e+01,-1.274702906608581543e+00
3.500000000000000000e+02,-9.487478501914863216e+01,9.283523559570312500e+01,-1.280648350715637207e+00
3.510000000000000000e+02,-9.487270007547012085e+01,9.284843444824218750e+01,-1.286606431007385254e+00
3.520000000000000000e+02,-9.487061243229176455e+01,9.286165618896484375e+01,-1.292576909065246582e+00
3.530000000000000000e+02,-9.486852098453513804e+01,9.287490844726562500e+01,-1.298560023307800293e+00
3.540000000000000000e+02,-9.486642647745446766e+01,9.288818359375000000e+01,-1.304555654525756836e+00
3.550000000000000000e+02,-9.486432706866000331e+01,9.290149688720703125e+01,-1.310563921928405762e+00
3.560000000000000000e+02,-9.486222608927464250e+01,9.291483306884765625e+01,-1.316584706306457520e+00
3.570000000000000000e+02,-9.486012169655572279e+01,9.292819976806640625e+01,-1.322618007659912109e+00
3.580000000000000000e+02,-9.485801205133968494e+01,9.294159698486328125e+01,-1.328663945198059082e+00
3.590000000000000000e+02,-9.485590158669597827e+01,9.295501708984375000e+01,-1.334722399711608887e+00
3.600000000000000000e+02,-9.485378588154384261e+01,9.296846771240234375e+01,-1.340793371200561523e+00
3.610000000000000000e+02,-9.485166825949774250e+01,9.298194122314453125e+01,-1.346876978874206543e+00
3.620000000000000000e+02,-9.484954614643002913e+01,9.299544525146484375e+01,-1.352973103523254395e+00
3.630000000000000000e+02,-9.484742065349870188e+01,9.300897216796875000e+01,-1.359081864356994629e+00
3.640000000000000000e+02,-9.484529215401535396e+01,9.302253723144531250e+01,-1.365203142166137695e+00
3.650000000000000000e+02,-9.484316028524462183e+01,9.303611755371093750e+01,-1.371336936950683594e+00
3.660000000000000000e+02,-9.484102578762367841e+01,9.304972839355468750e+01,-1.377483367919921875e+00
3.670000000000000000e+02,-9.483888756363484163e+01,9.306337738037109375e+01,-1.383642315864562988e+00
3.680000000000000000e+02,-9.483674451793336857e+01,9.307704925537109375e+01,-1.389814019203186035e+00
3.690000000000000000e+02,-9.483459922674911979e+01,9.309075164794921875e+01,-1.395998120307922363e+00
3.700000000000000000e+02,-9.483245096041414968e+01,9.310448455810546875e+01,-1.402194976806640625e+00
3.710000000000000000e+02,-9.483029935728907844e+01,9.311824035644531250e+01,-1.408404350280761719e+00
3.720000000000000000e+02,-9.482814332367384225e+01,9.313201904296875000e+01,-1.414626359939575195e+00
3.730000000000000000e+02,-9.482598469775447825e+01,9.314583587646484375e+01,-1.420860886573791504e+00
3.740000000000000000e+02,-9.482382311789629625e+01,9.315966796875000000e+01,-1.427108049392700195e+00
3.750000000000000000e+02,-9.482165749149865519e+01,9.317353820800781250e+01,-1.433367848396301270e+00
3.760000000000000000e+02,-9.481948855647851815e+01,9.318743133544921875e+01,-1.439640164375305176e+00
3.770000000000000000e+02,-9.481731668381206646e+01,9.320134735107421875e+01,-1.445925116539001465e+00
3.780000000000000000e+02,-9.481514187844602759e+01,9.321530151367187500e+01,-1.452222824096679688e+00
3.790000000000000000e+02,-9.481296378021178839e+01,9.322928619384765625e+01,-1.458533048629760742e+00
3.800000000000000000e+02,-9.481078056994427072e+01,9.324329376220703125e+01,-1.464855909347534180e+00
3.810000000000000000e+02,-9.480859626813624175e+01,9.325733184814453125e+01,-1.471191287040710449e+00
3.820000000000000000e+02,-9.480640723133150516e+01,9.327139282226562500e+01,-1.477539420127868652e+00
3.830000000000000000e+02,-9.480421492476516221e+01,9.328548431396484375e+01,-1.483900189399719238e+00
3.840000000000000000e+02,-9.480201935394335067e+01,9.329959869384765625e+01,-1.490273475646972656e+00
3.850000000000000000e+02,-9.479982125239935442e+01,9.331374359130859375e+01,-1.496659517288208008e+00
3.860000000000000000e+02,-9.479761916922214482e+01,9.332791900634765625e+01,-1.503058075904846191e+00
3.870000000000000000e+02,-9.479541347467301193e+01,9.334211730957031250e+01,-1.509469389915466309e+00
3.880000000000000000e+02,-9.479320526519465773e+01,9.335635375976562500e+01,-1.515893220901489258e+00
3.890000000000000000e+02,-9.479099272882253047e+01,9.337061309814453125e+01,-1.522329926490783691e+00
3.900000000000000000e+02,-9.478877768817987715e+01,9.338490295410156250e+01,-1.528779029846191406e+00
3.910000000000000000e+02,-9.478655869605950102e+01,9.339921569824218750e+01,-1.535241007804870605e+00
3.920000000000000000e+02,-9.478433684724420516e+01,9.341355895996093750e+01,-1.541715502738952637e+00
3.930000000000000000e+02,-9.478211214669616425e+01,9.342793273925781250e+01,-1.548202633857727051e+00
3.940000000000000000e+02,-9.477988278765012353e+01,9.344232940673828125e+01,-1.554702401161193848e+00
3.950000000000000000e+02,-9.477765131297614687e+01,9.345675659179687500e+01,-1.561214923858642578e+00
3.960000000000000000e+02,-9.477541555468333456e+01,9.347120666503906250e+01,-1.567740082740783691e+00
3.970000000000000000e+02,-9.477317696711969575e+01,9.348569488525390625e+01,-1.574277877807617188e+00
3.980000000000000000e+02,-9.477093483205180746e+01,9.350020599365234375e+01,-1.580828309059143066e+00
3.990000000000000000e+02,-9.476868987839254999e+01,9.351474761962890625e+01,-1.587391495704650879e+00
4.000000000000000000e+02,-9.476644247233471674e+01,9.352931976318359375e+01,-1.593967318534851074e+00
4.010000000000000000e+02,-9.476418972997491608e+01,9.354391479492187500e+01,-1.600555777549743652e+00
4.020000000000000000e+02,-9.476193418617297937e+01,9.355854034423828125e+01,-1.607156991958618164e+00
4.030000000000000000e+02,-9.475967620656174972e+01,9.357318878173828125e+01,-1.613770842552185059e+00
4.040000000000000000e+02,-9.475741471412008821e+01,9.358786773681640625e+01,-1.620397448539733887e+00
4.050000000000000000e+02,-9.475514971494419569e+01,9.360257720947265625e+01,-1.627036690711975098e+00
4.060000000000000000e+02,-9.475288265553074041e+01,9.361730957031250000e+01,-1.633688688278198242e+00
4.070000000000000000e+02,-9.475060994060586950e+01,9.363208007812500000e+01,-1.640353322029113770e+00
4.080000000000000000e+02,-9.474833553661356689e+01,9.364687347412109375e+01,-1.647030711174011230e+00
4.090000000000000000e+02,-9.474605728962266937e+01,9.366169738769531250e+01,-1.653720736503601074e+00
4.100000000000000000e+02,-9.474377556564819258e+01,9.367654418945312500e+01,-1.660423517227172852e+00
4.110000000000000000e+02,-9.474149144826471058e+01,9.369142150878906250e+01,-1.667138934135437012e+00
4.120000000000000000e+02,-9.473920135220411964e+01,9.370632171630859375e+01,-1.673867106437683105e+00
4.130000000000000000e+02,-9.473691138677322954e+01,9.372125244140625000e+01,-1.680607914924621582e+00
4.140000000000000000e+02,-9.473461617357322950e+01,9.373622131347656250e+01,-1.687361478805541992e+00
4.150000000000000000e+02,-9.473231823034821275e+01,9.375121307373046875e+01,-1.694127798080444336e+00
4.160000000000000000e+02,-9.473001684565345215e+01,9.376623535156250000e+01,-1.700906753540039062e+00
4.170000000000000000e+02,-9.472771274163891064e+01,9.378128051757812500e+01,-1.707698464393615723e+00
4.180000000000000000e+02,-9.472540520762001393e+01,9.379635620117187500e+01,-1.714502930641174316e+00
4.190000000000000000e+02,-9.472309317679604135e+01,9.381145477294921875e+01,-1.721320033073425293e+00
4.200000000000000000e+02,-9.472077987402614951e+01,9.382658386230468750e+01,-1.728149890899658203e+00
4.210000000000000000e+02,-9.471846101491189529e+01,9.384174346923828125e+01,-1.734992504119873047e+00
4.220000000000000000e+02,-9.471614089379821166e+01,9.385693359375000000e+01,-1.741847753524780273e+00
4.230000000000000000e+02,-9.471381630149107878e+01,9.387214660644531250e+01,-1.748715877532958984e+00
4.240000000000000000e+02,-9.471148831588116934e+01,9.388739013671875000e+01,-1.755596637725830078e+00
4.250000000000000000e+02,-9.470915943853663066e+01,9.390266418457031250e+01,-1.762490034103393555e+00
4.260000000000000000e+02,-9.470682468334342730e+01,9.391796112060546875e+01,-1.769396424293518066e+00
4.270000000000000000e+02,-9.470448726543010309e+01,9.393328857421875000e+01,-1.776315331459045410e+00
4.280000000000000000e+02,-9.470214683385162857e+01,9.394864654541015625e+01,-1.783247113227844238e+00
4.290000000000000000e+02,-9.469980374988084293e+01,9.396403503417968750e+01,-1.790191650390625000e+00
4.300000000000000000e+02,-9.469745517422285275e+01,9.397944641113281250e+01,-1.797148823738098145e+00
4.310000000000000000e+02,-9.469510466987215125e+01,9.399489593505859375e+01,-1.804118752479553223e+00
4.320000000000000000e+02,-9.469275188549738687e+01,9.401036071777343750e+01,-1.811101555824279785e+00
4.330000000000000000e+02,-9.469039398584592959e+01,9.402586364746093750e+01,-1.818096995353698730e+00
4.340000000000000000e+02,-9.468803417280037138e+01,9.404138946533203125e+01,-1.825105190277099609e+00
4.350000000000000000e+02,-9.468567138646395165e+01,9.405693817138671875e+01,-1.832126259803771973e+00
4.360000000000000000e+02,-9.468330456925454541e+01,9.407252502441406250e+01,-1.839160084724426270e+00
4.370000000000000000e+02,-9.468093479100895138e+01,9.408814239501953125e+01,-1.846206665039062500e+00
4.380000000000000000e+02,-9.467856099530618508e+01,9.410378265380859375e+01,-1.853265881538391113e+00
4.390000000000000000e+02,-9.467618425082507372e+01,9.411944580078125000e+01,-1.860337853431701660e+00
4.400000000000000000e+02,-9.467380420951199937e+01,9.413514709472656250e+01,-1.867422699928283691e+00
