distance,path_loss,shadowing,fast_fading,total
1070.535267633817,-8.204752274968325,5.6846395012078546,-8.51677424362222,-11.03688701738269
1075.5377688844424,-8.232603721025628,5.595871555938969,-6.174471441382358,-8.811203606469016
1080.5402701350677,-8.260391522742976,5.50589299769061,3.608464390506864,0.8539658654544979
1085.542771385693,-8.28811597032926,5.414703770609531,-8.26220323766816,-11.135615437387889
1090.5452726363183,-8.315777352012928,5.322591428510098,4.545716546421901,1.552530622919071
1095.5477738869436,-8.34337595405995,5.228447450003593,3.204760221435146,0.08983171737878948
1100.5502751375689,-8.370912060791596,5.133192317717185,5.6714563208205755,2.4337365777461644
1105.5527763881942,-8.398385954602034,5.037611222012157,-1.4578767070412884,-4.818651439631165
1110.5552776388195,-8.425797915975663,4.940972242184182,-4.566057953507084,-8.050883627298564
1115.5577788894448,-8.453148223504332,4.844565694632813,-0.47181540199947714,-4.080397930870996
1120.56028014007,-8.48043715390432,4.74791641566144,1.6322090849824082,-2.100311653260472
1125.5627813906954,-8.507664982033114,4.651013108934753,1.0452124196458366,-2.8114394534525253
1130.5652826413207,-8.534831980906047,4.5542897256179975,5.409744408839124,1.429202153551075
1135.567783891946,-8.561938421712709,4.458798371291826,-4.7029975715832695,-8.806137622004151
1140.5702851425713,-8.588984573833194,4.36348036891377,3.515071746449501,-0.7104324584699233
1145.5727863931968,-8.615970704854163,4.268792395480947,-1.9346676842295776,-6.2818459936027935
1150.575287643822,-8.642897080584714,4.175284837240911,2.6781322628426416,-1.7894799805011612
1155.5777888944474,-8.669763965072118,4.08308878014424,1.9140565951156163,-2.6726185898122616
1160.5802901450727,-8.696571620617346,3.991559781231411,4.288440476352585,-0.4165713630333503
1165.582791395698,-8.72332030779041,3.9028590877738703,-1.7830086373296505,-6.603469857346189
1170.5852926463233,-8.750010285445594,3.8154312500441017,3.9217827755627885,-1.0127962598387041
1175.5877938969486,-8.776641810736471,3.7306166273343204,0.8446261061005202,-4.20139907730163
1180.590295147574,-8.803215139130764,3.6467120034709315,1.1379966000884272,-4.018506535571405
1185.5927963981992,-8.82973052442505,3.5661062511807593,-1.869017306245479,-7.13264157948977
1190.5952976488245,-8.856188218759312,3.4877319639653868,1.5749426606098988,-3.793513594184027
1195.5977988994498,-8.882588472631321,3.4122720410124927,-5.213422862135379,-10.683739293754208
1200.600300150075,-8.908931534910868,3.339408586267397,3.319641668467594,-2.2498812801758774
1205.6028014007004,-8.935217652853831,3.2692601099206393,-1.4411612671918426,-7.107118810125035
1210.6053026513257,-8.961447072116119,3.202222877819874,4.288271247024005,-1.4709529472722398
