col row val
105 7 0.217420
106 7 -0.333850
107 7 -0.023654
108 7 -0.179621
109 7 0.090834
110 7 -0.053610
111 7 -0.072936
112 7 -0.204013
113 7 0.073521
114 7 0.009324
115 7 0.168962
116 7 -0.371158
117 7 -0.002266
118 7 0.227736
119 7 0.515939
120 7 0.212789
121 7 -0.069783
122 7 0.110523
123 7 -0.121289
124 7 -0.211627
125 7 -0.321464
126 7 0.023089
127 7 0.020733

0 8 -0.262270
1 8 -0.002937
2 8 0.308383
3 8 0.090004
4 8 0.218603
5 8 0.299544
6 8 0.281661
7 8 -0.148585
8 8 -0.377875
9 8 -0.372079
10 8 0.018445
11 8 -0.239022
12 8 -0.000272
13 8 -0.013278
14 8 -0.202422
15 8 -0.287916
16 8 -0.431756
17 8 -0.007073
18 8 0.133819
19 8 0.146233
20 8 -0.337811
21 8 0.308652
22 8 0.037988
23 8 -0.016853
24 8 0.061514
25 8 -0.341063
26 8 -0.021597
27 8 0.299484
28 8 0.465998
29 8 -0.391482
30 8 -0.596648
31 8 -0.158443
32 8 -0.042567
33 8 -0.161283
34 8 0.530317
35 8 0.331923
36 8 -0.321010
37 8 -0.139725
38 8 -0.278332
39 8 0.120099
40 8 -0.202727
41 8 0.469233
42 8 -0.011058
43 8 -0.118023
44 8 0.013106
45 8 -0.203344
46 8 0.008371
47 8 -0.266874
48 8 0.408266
49 8 -0.244433
50 8 0.173839
51 8 -0.041137
52 8 -0.019269
53 8 -0.238799
54 8 0.219731
55 8 0.062316
56 8 0.364425
57 8 -0.297008
58 8 0.059436
59 8 0.259538
60 8 0.160515
61 8 -0.402059
62 8 -0.181153
63 8 -0.219628
64 8 -0.034647
65 8 0.162446
66 8 0.367815
67 8 -0.041834
68 8 0.070546
69 8 0.147838
70 8 -0.026478
71 8 -0.082570
72 8 0.391749
73 8 -0.207837
74 8 -0.163918
75 8 -0.207982
76 8 -0.261305
77 8 -0.473542
78 8 0.298991
79 8 -0.172632
80 8 0.165165
81 8 0.099902
82 8 -0.397882
83 8 -0.311853
84 8 0.256338
85 8 0.175752
86 8 -0.242784
87 8 0.275182
88 8 0.023404
89 8 0.309428
90 8 -0.577044
91 8 0.697459
92 8 0.199356
93 8 0.322160
94 8 -0.252513
95 8 -0.005098
96 8 0.165689
97 8 -0.069233
98 8 -0.405091
99 8 -0.051970
100 8 0.008636
101 8 0.180770
102 8 0.031297
103 8 0.218587
104 8 -0.461138
105 8 0.179006
106 8 -0.599907
107 8 0.056257
108 8 0.157021
109 8 -0.366986
110 8 0.197846
111 8 0.223564
112 8 -0.161573
113 8 -0.124747
114 8 -0.224516
115 8 -0.503210
116 8 -0.134097
117 8 -0.272386
118 8 0.547225
119 8 0.613111
120 8 0.042472
121 8 -0.044267
122 8 0.104891
123 8 -0.366505
124 8 -0.168307
125 8 -0.134194
126 8 0.457247
127 8 -0.019239

0 9 -0.240895
1 9 0.065501
2 9 -0.011192
3 9 -0.093589
4 9 0.359983
5 9 0.339681
6 9 0.148281
7 9 -0.103008
8 9 -0.251065
9 9 -0.393830
10 9 0.018816
11 9 -0.384368
12 9 0.050629
13 9 -0.142824
14 9 -0.151433
15 9 -0.034835
16 9 -0.331830
17 9 -0.132036
18 9 0.014335
19 9 -0.057049
20 9 0.067526
21 9 0.241916
22 9 0.060599
23 9 -0.128340
24 9 0.025751
25 9 -0.439263
26 9 -0.140219
27 9 0.085640
28 9 0.142986
29 9 -0.236949
30 9 -0.315399
31 9 0.102090
32 9 -0.053624
33 9 -0.169841
34 9 0.234595
35 9 0.478854
36 9 -0.242507
37 9 -0.181409
38 9 -0.092236
39 9 0.113227
40 9 -0.011848
41 9 0.446339
42 9 0.095562
43 9 -0.173536
44 9 0.306977
45 9 -0.285646
46 9 -0.084634
47 9 -0.227416
48 9 0.119754
49 9 -0.107905
50 9 0.130575
51 9 -0.339225
52 9 0.096137
53 9 0.155616
54 9 0.176602
55 9 0.038747
56 9 0.192711
57 9 -0.196432
58 9 0.127929
59 9 0.088487
60 9 0.249749
61 9 -0.419450
62 9 0.152700
63 9 -0.105831
64 9 -0.150637
65 9 -0.242047
66 9 0.187964
67 9 -0.150276
68 9 0.086186
69 9 0.096466
70 9 -0.187817
71 9 -0.215128
72 9 0.060508
73 9 -0.127851
74 9 -0.158585
75 9 -0.294738
76 9 0.065394
77 9 -0.144576
78 9 0.272927
79 9 -0.179498
80 9 0.108943
81 9 0.116234
82 9 -0.304784
83 9 -0.223905
84 9 0.349458
85 9 0.063335
86 9 -0.052436
87 9 0.211185
88 9 -0.119309
89 9 -0.058792
90 9 -0.475890
91 9 0.260560
92 9 0.044094
93 9 0.317248
94 9 -0.207205
95 9 0.010516
96 9 -0.047357
97 9 -0.081023
98 9 -0.100028
99 9 -0.043695
100 9 -0.127545
101 9 0.246112
102 9 0.092228
103 9 0.109630
